"Timestamp","3370-20-COMP-A-LCP-AI002"
" 2024-08-09 18:53:08","26.537"
" 2024-08-09 19:03:25","26.414"
" 2024-08-09 19:55:24","25.88"
" 2024-08-09 20:05:41","25.789"
" 2024-08-09 20:57:25","25.362"
" 2024-08-09 21:07:42","25.278"
" 2024-08-09 21:59:25","25.209"
" 2024-08-09 22:12:25","25.186"
" 2024-08-09 22:48:11","25.095"
" 2024-08-09 23:00:32","25.056"
" 2024-08-09 23:54:35","24.896"
" 2024-08-10 00:05:31","24.866"
" 2024-08-10 00:51:11","24.721"
" 2024-08-10 01:03:17","24.683"
" 2024-08-10 01:57:35","24.461"
" 2024-08-10 02:08:15","24.362"
" 2024-08-10 02:50:19","24.011"
" 2024-08-10 03:01:08","23.935"
" 2024-08-10 03:52:50","23.668"
" 2024-08-10 04:04:40","23.615"
" 2024-08-10 04:49:50","23.47"
" 2024-08-10 05:01:02","23.431"
" 2024-08-10 05:57:22","23.286"
" 2024-08-10 06:12:09","23.256"
" 2024-08-10 06:54:59","23.157"
" 2024-08-10 07:05:09","23.134"
" 2024-08-10 07:56:28","23.042"
" 2024-08-10 08:09:35","23.019"
" 2024-08-10 08:30:57","22.981"
" 2024-08-10 08:56:57","57.611"
" 2024-08-10 09:03:31","58.626"
" 2024-08-10 09:59:35","40.14"
" 2024-08-10 10:04:36","39.125"
" 2024-08-10 10:51:57","33.136"
" 2024-08-10 11:02:00","32.381"
" 2024-08-10 11:52:34","29.863"
" 2024-08-10 12:02:36","29.535"
" 2024-08-10 12:53:10","28.307"
" 2024-08-10 13:03:27","28.116"
" 2024-08-10 13:55:10","27.338"
" 2024-08-10 14:05:12","27.223"
" 2024-08-10 14:56:56","26.659"
" 2024-08-10 15:06:58","26.567"
" 2024-08-10 15:58:11","26.048"
" 2024-08-10 16:08:21","25.972"
" 2024-08-10 16:40:00","25.613"
" 2024-08-10 16:58:47","54.903"
" 2024-08-10 17:01:06","55.956"
" 2024-08-10 17:10:07","57.985"
" 2024-08-10 17:58:52","40.514"
" 2024-08-10 18:03:47","39.476"
" 2024-08-10 18:59:22","32.686"
" 2024-08-10 19:09:32","32.007"
" 2024-08-10 19:49:58","30.061"
" 2024-08-10 20:00:00","29.718"
" 2024-08-10 20:50:43","28.467"
" 2024-08-10 21:01:09","28.276"
" 2024-08-10 21:52:15","27.483"
" 2024-08-10 22:02:56","27.338"
" 2024-08-10 22:55:58","26.819"
" 2024-08-10 23:06:55","26.712"
" 2024-08-10 23:59:41","26.277"
" 2024-08-11 00:09:44","26.208"
" 2024-08-11 00:51:18","25.713"
" 2024-08-11 01:01:23","25.575"
" 2024-08-11 01:52:42","25.026"
" 2024-08-11 02:02:52","24.942"
" 2024-08-11 02:54:05","24.561"
" 2024-08-11 03:04:38","24.477"
" 2024-08-11 03:57:22","24.149"
" 2024-08-11 04:07:25","24.095"
" 2024-08-11 04:51:48","23.927"
" 2024-08-11 05:02:59","23.889"
" 2024-08-11 05:13:47","23.859"
" 2024-08-11 05:27:18","54.14"
" 2024-08-11 05:57:39","42.825"
" 2024-08-11 06:00:44","41.818"
" 2024-08-11 06:53:44","31.633"
" 2024-08-11 07:03:46","30.634"
" 2024-08-11 07:13:48","29.802"
" 2024-08-11 07:58:42","57.573"
" 2024-08-11 08:06:33","58.588"
" 2024-08-11 08:59:48","42.841"
" 2024-08-11 09:04:26","41.811"
" 2024-08-11 09:54:52","34.761"
" 2024-08-11 10:04:54","33.945"
" 2024-08-11 10:55:12","31.213"
" 2024-08-11 11:05:23","30.832"
" 2024-08-11 11:56:12","29.443"
" 2024-08-11 12:06:14","29.222"
" 2024-08-11 12:56:47","28.352"
" 2024-08-11 13:07:04","28.192"
" 2024-08-11 13:57:53","27.475"
" 2024-08-11 14:08:18","27.338"
" 2024-08-11 14:59:53","26.758"
" 2024-08-11 15:11:20","26.674"
" 2024-08-11 15:54:02","26.346"
" 2024-08-11 16:04:35","26.27"
" 2024-08-11 16:56:19","25.682"
" 2024-08-11 17:06:21","25.568"
" 2024-08-11 17:47:38","25.247"
" 2024-08-11 18:00:05","25.24"
" 2024-08-11 18:50:25","25.148"
" 2024-08-11 19:01:05","25.133"
" 2024-08-11 19:57:27","24.988"
" 2024-08-11 20:09:17","24.95"
" 2024-08-11 20:53:01","24.828"
" 2024-08-11 21:03:34","24.805"
" 2024-08-11 21:49:53","24.683"
" 2024-08-11 22:02:06","24.66"
" 2024-08-11 22:58:12","24.477"
" 2024-08-11 23:08:14","24.408"
" 2024-08-11 23:59:49","24.034"
" 2024-08-12 00:10:22","23.973"
" 2024-08-12 00:51:39","23.759"
" 2024-08-12 01:01:42","23.714"
" 2024-08-12 01:57:32","23.515"
" 2024-08-12 02:09:07","23.477"
" 2024-08-12 02:53:42","23.355"
" 2024-08-12 03:06:11","23.325"
" 2024-08-12 03:52:29","23.248"
" 2024-08-12 04:08:11","23.218"
" 2024-08-12 04:52:49","23.149"
" 2024-08-12 05:04:39","23.126"
" 2024-08-12 05:57:54","23.05"
" 2024-08-12 06:19:38","23.027"
" 2024-08-12 06:59:00","22.989"
" 2024-08-12 07:10:19","22.966"
" 2024-08-12 07:20:21","22.958"
" 2024-08-12 07:44:16","23.058"
" 2024-08-12 08:28:00","23.042"
" 2024-08-12 08:50:54","23.004"
" 2024-08-12 08:59:15","50.203"
" 2024-08-12 09:00:01","51.286"
" 2024-08-12 09:20:52","58.611"
" 2024-08-12 09:58:02","45.129"
" 2024-08-12 10:01:09","44.099"
" 2024-08-12 10:52:05","33.945"
" 2024-08-12 11:01:44","32.93"
" 2024-08-12 11:52:10","29.604"
" 2024-08-12 12:02:19","29.184"
" 2024-08-12 12:50:49","59.396"
" 2024-08-12 12:58:24","56.337"
" 2024-08-12 13:00:36","55.315"
" 2024-08-12 13:56:24","38.896"
" 2024-08-12 14:02:58","37.881"
" 2024-08-12 14:58:55","32.602"
" 2024-08-12 15:08:57","32.053"
" 2024-08-12 15:59:31","30.138"
" 2024-08-12 16:09:41","29.863"
" 2024-08-12 16:50:19","28.604"
" 2024-08-12 17:00:21","28.337"
" 2024-08-12 17:53:28","27.46"
" 2024-08-12 18:03:30","27.391"
" 2024-08-12 18:56:37","27.055"
" 2024-08-12 19:06:47","26.979"
" 2024-08-12 19:57:42","26.605"
" 2024-08-12 20:07:44","26.514"
" 2024-08-12 20:49:39","26.17"
" 2024-08-12 21:00:12","26.086"
" 2024-08-12 21:53:48","25.797"
" 2024-08-12 22:04:45","25.743"
" 2024-08-12 22:58:23","25.484"
" 2024-08-12 23:09:19","25.438"
" 2024-08-12 23:51:37","24.995"
" 2024-08-13 00:02:18","24.889"
" 2024-08-13 00:54:08","24.492"
" 2024-08-13 01:04:48","24.423"
" 2024-08-13 01:57:47","24.141"
" 2024-08-13 02:07:57","24.088"
" 2024-08-13 02:51:08","23.889"
" 2024-08-13 03:02:12","23.836"
" 2024-08-13 03:57:15","23.668"
" 2024-08-13 04:08:34","23.637"
" 2024-08-13 04:53:12","23.515"
" 2024-08-13 05:05:17","23.492"
" 2024-08-13 05:55:28","23.378"
" 2024-08-13 06:08:50","23.355"
" 2024-08-13 06:54:30","23.264"
" 2024-08-13 07:04:47","23.248"
" 2024-08-13 07:51:21","23.164"
" 2024-08-13 08:02:48","23.149"
" 2024-08-13 08:39:51","23.096"
" 2024-08-13 08:52:58","55.605"
" 2024-08-13 08:55:32","54.552"
" 2024-08-13 09:05:34","55.322"
" 2024-08-13 09:31:57","59.366"
" 2024-08-13 09:58:34","49.074"
" 2024-08-13 10:01:24","48.051"
" 2024-08-13 10:51:58","36.844"
" 2024-08-13 11:00:27","35.829"
" 2024-08-13 11:58:13","30.389"
" 2024-08-13 12:01:49","31.427"
" 2024-08-13 12:32:34","59.29"
" 2024-08-13 12:59:35","48.898"
" 2024-08-13 13:02:02","47.876"
" 2024-08-13 13:55:55","34.547"
" 2024-08-13 14:04:17","33.54"
" 2024-08-13 14:54:04","29.68"
" 2024-08-13 15:04:06","29.192"
" 2024-08-13 15:54:27","27.551"
" 2024-08-13 16:04:29","27.277"
" 2024-08-13 16:55:19","25.98"
" 2024-08-13 17:05:28","25.797"
" 2024-08-13 17:52:25","25.507"
" 2024-08-13 18:02:27","25.461"
" 2024-08-13 18:22:48","25.392"
" 2024-08-13 18:57:31","25.552"
" 2024-08-13 19:07:41","25.583"
" 2024-08-13 19:36:05","25.613"
" 2024-08-13 20:08:17","25.591"
" 2024-08-13 20:53:34","25.491"
" 2024-08-13 21:05:09","25.461"
" 2024-08-13 21:49:25","25.323"
" 2024-08-13 22:02:00","25.285"
" 2024-08-13 22:57:53","25.087"
" 2024-08-13 23:08:04","25.003"
" 2024-08-13 23:59:26","24.545"
" 2024-08-14 00:09:38","24.461"
" 2024-08-14 00:51:45","24.164"
" 2024-08-14 01:03:45","24.11"
" 2024-08-14 02:00:02","23.882"
" 2024-08-14 02:10:20","23.843"
" 2024-08-14 02:51:48","23.714"
" 2024-08-14 03:01:50","23.683"
" 2024-08-14 03:59:54","23.538"
" 2024-08-14 04:12:00","23.508"
" 2024-08-14 04:58:28","23.409"
" 2024-08-14 05:11:35","23.386"
" 2024-08-14 05:57:01","23.302"
" 2024-08-14 06:07:11","23.286"
" 2024-08-14 06:57:45","23.187"
" 2024-08-14 07:08:03","23.164"
" 2024-08-14 07:20:01","23.141"
" 2024-08-14 07:35:37","57.123"
" 2024-08-14 07:58:00","46.739"
" 2024-08-14 08:00:34","45.686"
" 2024-08-14 08:34:41","35.425"
" 2024-08-14 08:56:50","57.42"
" 2024-08-14 09:04:56","58.427"
" 2024-08-14 09:14:27","59.442"
" 2024-08-14 09:51:47","43.916"
" 2024-08-14 09:59:15","51.706"
" 2024-08-14 10:00:16","52.759"
" 2024-08-14 10:37:05","59.74"
" 2024-08-14 10:58:04","51.385"
" 2024-08-14 11:00:08","50.371"
" 2024-08-14 11:56:17","34.99"
" 2024-08-14 12:03:45","33.983"
" 2024-08-14 12:52:57","29.916"
" 2024-08-14 13:03:00","29.413"
" 2024-08-14 13:53:44","27.704"
" 2024-08-14 14:03:47","27.483"
" 2024-08-14 14:55:33","26.666"
" 2024-08-14 15:05:36","26.521"
" 2024-08-14 15:57:44","25.797"
" 2024-08-14 16:08:11","25.613"
" 2024-08-14 16:50:10","25.133"
" 2024-08-14 17:01:37","25.163"
" 2024-08-14 17:50:55","25.301"
" 2024-08-14 18:05:06","25.339"
" 2024-08-14 18:41:29","25.377"
" 2024-08-14 19:03:00","25.369"
" 2024-08-14 19:54:17","25.293"
" 2024-08-14 20:06:14","25.255"
" 2024-08-14 20:58:36","25.133"
" 2024-08-14 21:08:54","25.095"
" 2024-08-14 21:53:19","24.973"
" 2024-08-14 22:03:22","24.95"
" 2024-08-14 22:57:09","24.622"
" 2024-08-14 23:07:50","24.538"
" 2024-08-14 23:59:42","24.179"
" 2024-08-15 00:10:15","24.118"
" 2024-08-15 00:52:52","23.92"
" 2024-08-15 01:03:25","23.874"
" 2024-08-15 01:48:21","23.714"
" 2024-08-15 02:01:14","23.676"
" 2024-08-15 02:54:23","23.538"
" 2024-08-15 03:05:51","23.508"
" 2024-08-15 03:52:32","23.401"
" 2024-08-15 04:02:42","23.378"
" 2024-08-15 04:58:30","23.256"
" 2024-08-15 05:12:01","23.233"
" 2024-08-15 05:51:52","23.187"
" 2024-08-15 06:07:30","23.172"
" 2024-08-15 06:45:19","23.119"
" 2024-08-15 07:10:01","23.096"
" 2024-08-15 07:52:56","23.05"
" 2024-08-15 08:04:08","23.027"
" 2024-08-15 08:45:15","22.607"
" 2024-08-15 08:58:53","54.964"
" 2024-08-15 09:02:13","55.978"
" 2024-08-15 09:18:26","59.053"
" 2024-08-15 09:57:56","42.535"
" 2024-08-15 10:01:01","41.513"
" 2024-08-15 10:55:42","31.335"
" 2024-08-15 11:05:44","30.443"
" 2024-08-15 11:55:56","27.612"
" 2024-08-15 12:06:05","27.269"
" 2024-08-15 12:56:54","25.98"
" 2024-08-15 13:07:04","25.781"
" 2024-08-15 13:59:41","25.079"
" 2024-08-15 14:09:58","24.965"
" 2024-08-15 14:30:02","24.812"
" 2024-08-15 14:52:41","24.85"
" 2024-08-15 15:14:17","24.843"
" 2024-08-15 15:49:17","24.789"
" 2024-08-15 16:03:00","24.759"
" 2024-08-15 16:55:16","24.545"
" 2024-08-15 17:06:43","24.484"
" 2024-08-15 17:26:54","24.4"
" 2024-08-15 17:54:30","24.416"
" 2024-08-15 18:14:42","24.423"
" 2024-08-15 19:10:17","24.4"
" 2024-08-15 19:58:07","24.347"
" 2024-08-15 20:08:31","24.332"
" 2024-08-15 20:59:19","24.301"
" 2024-08-15 21:17:33","24.294"
" 2024-08-15 21:57:06","24.24"
" 2024-08-15 22:09:50","24.225"
" 2024-08-15 22:56:56","24.164"
" 2024-08-15 23:21:53","24.141"
" 2024-08-15 23:45:41","24.11"
" 2024-08-16 00:12:32","24.088"
" 2024-08-16 00:58:29","23.927"
" 2024-08-16 01:08:39","23.851"
" 2024-08-16 01:59:35","23.561"
" 2024-08-16 02:10:54","23.508"
" 2024-08-16 02:59:23","23.363"
" 2024-08-16 03:10:35","23.34"
" 2024-08-16 03:54:10","23.248"
" 2024-08-16 04:09:29","23.218"
" 2024-08-16 04:55:54","23.141"
" 2024-08-16 05:08:23","23.119"
" 2024-08-16 05:50:41","23.065"
" 2024-08-16 06:02:56","23.126"
" 2024-08-16 06:13:59","23.18"
" 2024-08-16 06:51:39","23.157"
" 2024-08-16 07:12:36","23.134"
" 2024-08-16 07:50:11","23.088"
" 2024-08-16 08:00:21","22.989"
" 2024-08-16 08:41:21","22.569"
" 2024-08-16 08:59:14","55.551"
" 2024-08-16 09:02:58","56.573"
" 2024-08-16 09:24:48","59.633"
" 2024-08-16 09:57:20","44.16"
" 2024-08-16 10:00:17","43.115"
" 2024-08-16 10:58:01","31.923"
" 2024-08-16 11:08:03","30.954"
" 2024-08-16 11:58:20","27.864"
" 2024-08-16 12:08:22","27.422"
" 2024-08-16 12:58:39","25.903"
" 2024-08-16 13:08:56","25.72"
" 2024-08-16 13:51:08","25.186"
" 2024-08-16 13:59:30","53.43"
" 2024-08-16 14:00:39","54.437"
" 2024-08-16 14:26:15","59.526"
" 2024-08-16 14:58:01","47.006"
" 2024-08-16 15:00:35","45.953"
" 2024-08-16 15:53:27","33.701"
" 2024-08-16 16:01:49","32.693"
" 2024-08-16 16:51:04","28.78"
" 2024-08-16 17:01:06","28.268"
" 2024-08-16 17:51:32","26.811"
" 2024-08-16 18:02:06","26.605"
" 2024-08-16 18:53:02","25.774"
" 2024-08-16 19:03:27","25.613"
" 2024-08-16 19:54:54","25.041"
" 2024-08-16 20:05:11","24.927"
" 2024-08-16 20:48:33","24.553"
" 2024-08-16 20:59:36","24.591"
" 2024-08-16 21:12:21","24.637"
" 2024-08-16 21:40:01","24.675"
" 2024-08-16 22:03:31","24.667"
" 2024-08-16 23:00:03","24.553"
" 2024-08-16 23:10:51","24.522"
" 2024-08-16 23:57:49","24.385"
" 2024-08-17 00:08:30","24.347"
" 2024-08-17 00:52:07","24.217"
" 2024-08-17 01:02:32","24.164"
" 2024-08-17 01:56:11","23.874"
" 2024-08-17 02:08:09","23.828"
" 2024-08-17 02:53:25","23.645"
" 2024-08-17 03:04:13","23.615"
" 2024-08-17 03:50:24","23.47"
" 2024-08-17 04:04:09","23.431"
" 2024-08-17 04:58:57","23.302"
" 2024-08-17 05:08:59","23.286"
" 2024-08-17 05:57:44","23.187"
" 2024-08-17 06:08:33","23.164"
" 2024-08-17 06:56:31","23.088"
" 2024-08-17 07:07:19","23.073"
" 2024-08-17 07:53:14","23.004"
" 2024-08-17 08:05:35","22.981"
" 2024-08-17 08:50:28","59.686"
" 2024-08-17 09:00:30","59.496"
" 2024-08-17 09:55:19","39.957"
" 2024-08-17 10:00:51","38.934"
" 2024-08-17 10:51:16","33.144"
" 2024-08-17 11:01:25","32.449"
" 2024-08-17 11:51:36","30.13"
" 2024-08-17 12:01:38","29.81"
" 2024-08-17 12:52:04","28.596"
" 2024-08-17 13:02:06","28.398"
" 2024-08-17 13:53:01","27.62"
" 2024-08-17 14:03:03","27.483"
" 2024-08-17 14:53:59","26.796"
" 2024-08-17 15:05:10","26.674"
" 2024-08-17 15:58:33","26.231"
" 2024-08-17 16:08:35","26.17"
" 2024-08-17 16:49:52","25.652"
" 2024-08-17 17:00:09","25.537"
" 2024-08-17 17:55:58","25.278"
" 2024-08-17 18:07:18","25.247"
" 2024-08-17 18:53:51","25.117"
" 2024-08-17 19:05:18","25.087"
" 2024-08-17 19:49:17","24.965"
" 2024-08-17 20:00:05","24.934"
" 2024-08-17 20:55:39","24.759"
" 2024-08-17 21:06:04","24.728"
" 2024-08-17 21:58:42","24.606"
" 2024-08-17 22:09:07","24.576"
" 2024-08-17 22:51:17","24.294"
" 2024-08-17 23:02:28","24.217"
" 2024-08-17 23:54:56","23.904"
" 2024-08-18 00:04:58","23.859"
" 2024-08-18 00:48:51","23.676"
" 2024-08-18 01:00:33","23.637"
" 2024-08-18 01:59:19","23.462"
" 2024-08-18 02:10:08","23.439"
" 2024-08-18 02:20:10","23.416"
" 2024-08-18 02:52:34","58.641"
" 2024-08-18 03:02:36","59.61"
" 2024-08-18 03:13:01","60.258"
" 2024-08-18 03:59:20","42.863"
" 2024-08-18 04:03:35","41.849"
" 2024-08-18 04:50:32","34.776"
" 2024-08-18 05:00:41","33.861"
" 2024-08-18 05:50:51","30.466"
" 2024-08-18 06:01:00","29.977"
" 2024-08-18 06:51:33","28.284"
" 2024-08-18 07:01:35","28.032"
" 2024-08-18 07:32:34","27.391"
" 2024-08-18 07:56:45","57.512"
" 2024-08-18 08:00:52","58.527"
" 2024-08-18 08:07:03","59.541"
" 2024-08-18 08:57:28","40.895"
" 2024-08-18 09:01:58","39.865"
" 2024-08-18 09:06:51","38.85"
" 2024-08-18 09:35:49","59.488"
" 2024-08-18 09:59:36","51.172"
