Timestamp,RealValue
 2024-01-05 07:32:25,8.028
 2024-01-05 07:33:11,8.035
 2024-01-05 07:33:27,8.043
 2024-01-05 07:33:43,8.051
 2024-01-05 07:33:51,8.058
 2024-01-05 07:34:14,8.066
 2024-01-05 07:34:29,8.073
 2024-01-05 07:35:46,8.081
 2024-01-05 07:35:53,8.089
 2024-01-05 07:36:02,8.096
 2024-01-05 07:36:25,8.104
 2024-01-05 07:36:33,8.112
 2024-01-05 07:36:47,8.127
 2024-01-05 07:36:56,8.134
 2024-01-05 07:37:19,8.142
 2024-01-05 07:37:27,8.134
 2024-01-05 07:37:34,8.142
 2024-01-05 07:38:20,8.15
 2024-01-05 07:38:35,8.157
 2024-01-05 07:39:06,8.165
 2024-01-05 07:39:21,8.173
 2024-01-05 07:39:29,8.18
 2024-01-05 07:39:45,8.173
 2024-01-05 07:40:08,8.18
 2024-01-05 07:40:15,8.188
 2024-01-05 07:40:23,8.195
 2024-01-05 07:40:54,8.188
 2024-01-05 07:41:09,8.195
 2024-01-05 07:41:17,8.203
 2024-01-05 07:41:25,8.211
 2024-01-05 07:41:33,8.218
 2024-01-05 07:42:11,8.211
 2024-01-05 07:42:50,8.218
 2024-01-05 07:43:05,8.226
 2024-01-05 07:43:13,8.234
 2024-01-05 07:43:36,8.241
 2024-01-05 07:43:59,8.249
 2024-01-05 07:44:54,8.257
 2024-01-05 07:45:02,8.264
 2024-01-05 07:46:10,8.272
 2024-01-05 07:46:18,8.279
 2024-01-05 07:46:26,8.272
 2024-01-05 07:46:33,8.279
 2024-01-05 07:46:50,8.287
 2024-01-05 07:47:12,8.295
 2024-01-05 07:47:35,8.302
 2024-01-05 07:47:43,8.295
 2024-01-05 07:47:58,8.302
 2024-01-05 07:48:14,8.31
 2024-01-05 07:48:22,8.318
 2024-01-05 07:49:09,8.325
 2024-01-05 07:49:24,8.333
 2024-01-05 07:50:10,8.34
 2024-01-05 07:50:18,8.348
 2024-01-05 07:51:12,8.363
 2024-01-05 07:51:19,8.371
 2024-01-05 07:51:35,8.379
 2024-01-05 07:51:43,8.371
 2024-01-05 07:51:51,8.379
 2024-01-05 07:51:57,8.371
 2024-01-05 07:52:05,8.379
 2024-01-05 07:52:37,8.386
 2024-01-05 07:53:00,8.379
 2024-01-05 07:53:07,8.386
 2024-01-05 07:53:14,8.394
 2024-01-05 07:53:30,8.401
 2024-01-05 07:53:45,8.409
 2024-01-05 07:54:01,8.417
 2024-01-05 07:54:16,8.424
 2024-01-05 07:55:02,8.432
 2024-01-05 07:55:10,8.44
 2024-01-05 07:55:18,8.432
 2024-01-05 07:55:25,8.44
 2024-01-05 07:56:13,8.447
 2024-01-05 07:56:20,8.455
 2024-01-05 07:56:28,8.47
 2024-01-05 07:57:14,8.478
 2024-01-05 07:57:21,8.485
 2024-01-05 07:58:15,8.493
 2024-01-05 07:58:31,8.501
 2024-01-05 07:58:54,8.508
 2024-01-05 07:59:17,8.516
 2024-01-05 07:59:40,8.524
 2024-01-05 07:59:55,8.531
 2024-01-05 08:00:42,8.546
 2024-01-05 08:01:05,8.554
 2024-01-05 08:01:28,8.562
 2024-01-05 08:01:36,8.554
 2024-01-05 08:01:43,8.562
 2024-01-05 08:02:15,8.569
 2024-01-05 08:02:38,8.577
 2024-01-05 08:03:01,8.585
 2024-01-05 08:03:17,8.592
 2024-01-05 08:03:32,8.6
 2024-01-05 08:03:40,8.592
 2024-01-05 08:03:48,8.6
 2024-01-05 08:04:11,8.607
 2024-01-05 08:04:26,8.615
 2024-01-05 08:04:34,8.623
 2024-01-05 08:04:42,8.615
 2024-01-05 08:04:49,8.623
 2024-01-05 08:05:05,8.615
 2024-01-05 08:05:13,8.63
 2024-01-05 08:05:28,8.638
 2024-01-05 08:06:05,8.646
 2024-01-05 08:06:36,8.653
 2024-01-05 08:06:52,8.661
 2024-01-05 08:07:02,8.669
 2024-01-05 08:07:16,8.661
 2024-01-05 08:07:24,8.669
 2024-01-05 08:07:38,8.676
 2024-01-05 08:07:53,8.684
 2024-01-05 08:08:01,8.691
 2024-01-05 08:08:24,8.684
 2024-01-05 08:08:32,8.691
 2024-01-05 08:08:40,8.699
 2024-01-05 08:08:55,8.707
 2024-01-05 08:09:03,8.714
 2024-01-05 08:09:35,8.722
 2024-01-05 08:09:57,8.73
 2024-01-05 08:10:12,8.737
 2024-01-05 08:10:35,8.745
 2024-01-05 08:11:06,8.752
 2024-01-05 08:11:22,8.76
 2024-01-05 08:12:08,8.775
 2024-01-05 08:12:23,8.783
 2024-01-05 08:13:10,8.791
 2024-01-05 08:13:17,8.783
 2024-01-05 08:13:33,8.791
 2024-01-05 08:13:40,8.783
 2024-01-05 08:14:11,8.791
 2024-01-05 08:14:34,8.798
 2024-01-05 08:14:50,8.806
 2024-01-05 08:15:05,8.813
 2024-01-05 08:15:13,8.821
 2024-01-05 08:15:21,8.829
 2024-01-05 08:15:36,8.836
 2024-01-05 08:16:08,8.829
 2024-01-05 08:16:16,8.836
 2024-01-05 08:16:39,8.844
 2024-01-05 08:17:02,8.852
 2024-01-05 08:17:17,8.859
 2024-01-05 08:17:25,8.867
 2024-01-05 08:17:56,8.875
 2024-01-05 08:18:11,8.882
 2024-01-05 08:18:57,8.875
 2024-01-05 08:19:21,8.882
 2024-01-05 08:19:36,8.89
 2024-01-05 08:19:44,8.897
 2024-01-05 08:20:07,8.905
 2024-01-05 08:20:15,8.913
 2024-01-05 08:21:09,8.905
 2024-01-05 08:21:16,8.913
 2024-01-05 08:21:46,8.92
 2024-01-05 08:22:02,8.936
 2024-01-05 08:22:09,8.928
 2024-01-05 08:22:40,8.936
 2024-01-05 08:23:11,8.943
 2024-01-05 08:23:19,8.951
 2024-01-05 08:23:57,8.958
 2024-01-05 08:24:21,8.966
 2024-01-05 08:24:28,8.974
 2024-01-05 08:24:59,8.966
 2024-01-05 08:25:07,8.974
 2024-01-05 08:25:22,8.981
 2024-01-05 08:25:45,8.989
 2024-01-05 08:25:53,8.981
 2024-01-05 08:26:01,8.989
 2024-01-05 08:26:09,8.997
 2024-01-05 08:26:32,9.004
 2024-01-05 08:27:33,8.997
 2024-01-05 08:27:41,9.004
 2024-01-05 08:28:04,9.012
 2024-01-05 08:28:20,9.004
 2024-01-05 08:28:43,9.012
 2024-01-05 08:28:51,9.019
 2024-01-05 08:29:21,9.027
 2024-01-05 08:29:44,9.019
 2024-01-05 08:29:52,9.027
 2024-01-05 08:30:08,9.042
 2024-01-05 08:30:16,9.05
 2024-01-05 08:30:24,9.058
 2024-01-05 08:30:31,9.065
 2024-01-05 08:30:39,9.05
 2024-01-05 08:30:47,9.058
 2024-01-05 08:30:55,9.05
 2024-01-05 08:31:18,9.058
 2024-01-05 08:31:41,9.065
 2024-01-05 08:31:57,9.073
 2024-01-05 08:32:04,9.081
 2024-01-05 08:32:12,9.065
 2024-01-05 08:32:36,9.073
 2024-01-05 08:32:43,9.081
 2024-01-05 08:32:51,9.088
 2024-01-05 08:32:58,9.081
 2024-01-05 08:33:06,9.088
 2024-01-05 08:33:52,9.096
 2024-01-05 08:34:00,9.088
 2024-01-05 08:34:08,9.096
 2024-01-05 08:35:16,9.103
 2024-01-05 08:35:47,9.111
 2024-01-05 08:36:25,9.119
 2024-01-05 08:36:41,9.126
 2024-01-05 08:36:50,9.134
 2024-01-05 08:37:12,9.142
 2024-01-05 08:38:13,9.149
 2024-01-05 08:38:21,9.157
 2024-01-05 08:38:29,9.149
 2024-01-05 08:38:37,9.157
 2024-01-05 08:39:00,9.149
 2024-01-05 08:39:15,9.157
 2024-01-05 08:39:23,9.164
 2024-01-05 08:39:31,9.172
 2024-01-05 08:40:01,9.164
 2024-01-05 08:40:32,9.172
 2024-01-05 08:40:55,9.18
 2024-01-05 08:41:03,9.187
 2024-01-05 08:41:11,9.18
 2024-01-05 08:42:28,9.187
 2024-01-05 08:42:51,9.18
 2024-01-05 08:43:08,9.195
 2024-01-05 08:43:15,9.187
 2024-01-05 08:43:31,9.195
 2024-01-05 08:43:46,9.203
 2024-01-05 08:44:16,9.21
 2024-01-05 08:44:25,9.218
 2024-01-05 08:44:32,9.21
 2024-01-05 08:44:56,9.218
 2024-01-05 08:45:03,9.21
 2024-01-05 08:45:19,9.218
 2024-01-05 08:45:34,9.225
 2024-01-05 08:45:42,9.218
 2024-01-05 08:45:50,9.225
 2024-01-05 08:46:05,9.233
 2024-01-05 08:46:13,9.225
 2024-01-05 08:46:28,9.218
 2024-01-05 08:46:36,9.225
 2024-01-05 08:47:22,9.233
 2024-01-05 08:47:30,9.241
 2024-01-05 08:48:01,9.248
 2024-01-05 08:48:32,9.241
 2024-01-05 08:48:39,9.248
 2024-01-05 08:49:41,9.256
 2024-01-05 08:49:56,9.187
 2024-01-05 08:50:04,9.058
 2024-01-05 08:50:12,8.928
 2024-01-05 08:50:19,8.813
 2024-01-05 08:50:27,8.73
 2024-01-05 08:50:35,8.623
 2024-01-05 08:50:42,8.501
 2024-01-05 08:50:49,8.409
 2024-01-05 08:50:58,8.302
 2024-01-05 08:51:05,8.211
 2024-01-05 08:51:12,8.119
 2024-01-05 08:51:20,8.02
 2024-01-05 08:51:29,7.921
 2024-01-05 08:51:37,7.852
 2024-01-05 08:51:43,7.776
 2024-01-05 08:51:51,7.722
 2024-01-05 08:51:59,7.661
 2024-01-05 08:52:06,7.57
 2024-01-05 08:52:14,7.509
 2024-01-05 08:52:22,7.455
 2024-01-05 08:52:30,7.402
 2024-01-05 08:52:37,7.349
 2024-01-05 08:52:45,7.303
 2024-01-05 08:52:53,7.265
 2024-01-05 08:53:00,7.234
 2024-01-05 08:53:08,7.204
 2024-01-05 08:53:16,7.173
 2024-01-05 08:53:24,7.158
 2024-01-05 08:53:31,7.127
 2024-01-05 08:53:39,7.097
 2024-01-05 08:53:47,7.074
 2024-01-05 08:53:54,7.059
 2024-01-05 08:54:02,7.036
 2024-01-05 08:54:10,7.005
 2024-01-05 08:54:17,6.998
 2024-01-05 08:54:25,6.967
 2024-01-05 08:54:33,6.96
 2024-01-05 08:54:41,6.929
 2024-01-05 08:54:48,6.914
 2024-01-05 08:55:04,6.898
 2024-01-05 08:55:11,6.876
 2024-01-05 08:55:19,6.868
 2024-01-05 08:55:27,6.853
 2024-01-05 08:55:43,6.837
 2024-01-05 08:55:51,6.83
 2024-01-05 08:55:59,6.822
 2024-01-05 08:56:06,6.815
 2024-01-05 08:56:14,6.822
 2024-01-05 08:56:22,6.815
 2024-01-05 08:56:37,6.807
 2024-01-05 08:56:45,6.792
 2024-01-05 08:56:53,6.776
 2024-01-05 08:57:16,6.769
 2024-01-05 08:57:24,6.761
 2024-01-05 08:57:39,6.754
 2024-01-05 08:58:18,6.738
 2024-01-05 08:58:26,6.746
 2024-01-05 08:58:34,6.738
 2024-01-05 08:58:42,6.723
 2024-01-05 08:58:49,6.708
 2024-01-05 08:58:57,6.7
 2024-01-05 08:59:12,6.708
 2024-01-05 08:59:19,6.715
 2024-01-05 08:59:42,6.708
 2024-01-05 08:59:50,6.715
 2024-01-05 09:00:06,6.708
 2024-01-05 09:00:13,6.7
 2024-01-05 09:00:21,6.693
 2024-01-05 09:00:52,6.685
 2024-01-05 09:01:15,6.677
 2024-01-05 09:02:01,6.685
 2024-01-05 09:02:32,6.647
 2024-01-05 09:02:40,6.677
 2024-01-05 09:02:46,6.685
 2024-01-05 09:03:34,6.693
 2024-01-05 09:04:19,6.7
 2024-01-05 09:04:43,6.708
 2024-01-05 09:05:44,6.7
 2024-01-05 09:05:52,6.708
 2024-01-05 09:06:22,6.715
 2024-01-05 09:06:38,6.723
 2024-01-05 09:06:46,6.715
 2024-01-05 09:07:09,6.708
 2024-01-05 09:07:16,6.715
 2024-01-05 09:07:24,6.7
 2024-01-05 09:07:40,6.708
 2024-01-05 09:07:55,6.715
 2024-01-05 09:08:03,6.708
 2024-01-05 09:08:10,6.7
 2024-01-05 09:08:19,6.693
 2024-01-05 09:08:42,6.7
 2024-01-05 09:08:50,6.708
 2024-01-05 09:08:58,6.715
 2024-01-05 09:09:05,6.723
 2024-01-05 09:09:13,6.731
 2024-01-05 09:09:21,6.738
 2024-01-05 09:09:28,6.746
 2024-01-05 09:09:35,6.761
 2024-01-05 09:09:43,6.776
 2024-01-05 09:09:51,6.784
 2024-01-05 09:10:14,6.776
 2024-01-05 09:10:21,6.769
 2024-01-05 09:10:29,6.761
 2024-01-05 09:10:37,6.746
 2024-01-05 09:10:45,6.731
 2024-01-05 09:10:52,6.715
 2024-01-05 09:11:00,6.708
 2024-01-05 09:11:15,6.7
 2024-01-05 09:11:31,6.685
 2024-01-05 09:12:09,6.677
 2024-01-05 09:12:33,6.67
 2024-01-05 09:12:40,6.662
 2024-01-05 09:12:48,6.647
 2024-01-05 09:12:57,6.639
 2024-01-05 09:13:43,6.631
 2024-01-05 09:13:51,6.624
 2024-01-05 09:14:45,6.616
 2024-01-05 09:15:00,6.624
 2024-01-05 09:15:31,6.616
 2024-01-05 09:15:54,6.609
 2024-01-05 09:17:11,6.601
 2024-01-05 09:17:26,6.593
 2024-01-05 09:17:49,6.601
 2024-01-05 09:17:57,6.593
 2024-01-05 09:20:38,6.586
 2024-01-05 09:20:46,6.593
 2024-01-05 09:21:32,6.586
 2024-01-05 09:21:40,6.593
 2024-01-05 09:22:50,6.586
 2024-01-05 09:23:13,6.593
 2024-01-05 09:23:28,6.586
 2024-01-05 09:23:36,6.593
 2024-01-05 09:23:44,6.586
 2024-01-05 09:23:51,6.593
 2024-01-05 09:23:59,6.586
 2024-01-05 09:24:22,6.578
 2024-01-05 09:25:24,6.57
 2024-01-05 09:25:39,6.578
 2024-01-05 09:25:55,6.586
 2024-01-05 09:26:02,6.593
 2024-01-05 09:26:10,6.586
 2024-01-05 09:26:41,6.578
 2024-01-05 09:27:36,6.57
 2024-01-05 09:27:44,6.578
 2024-01-05 09:27:51,6.57
 2024-01-05 09:27:59,6.578
 2024-01-05 09:28:07,6.57
 2024-01-05 09:29:08,6.578
 2024-01-05 09:29:16,6.586
 2024-01-05 09:29:48,6.593
 2024-01-05 09:29:56,6.586
 2024-01-05 09:30:03,6.593
 2024-01-05 09:30:11,6.586
 2024-01-05 09:30:34,6.578
 2024-01-05 09:31:05,6.57
 2024-01-05 09:31:13,6.578
 2024-01-05 09:31:36,6.586
 2024-01-05 09:32:15,6.593
 2024-01-05 09:32:30,6.586
 2024-01-05 09:32:38,6.593
 2024-01-05 09:33:08,6.601
 2024-01-05 09:33:15,6.593
 2024-01-05 09:33:23,6.601
 2024-01-05 09:33:30,6.609
 2024-01-05 09:33:53,6.601
 2024-01-05 09:34:00,6.609
 2024-01-05 09:34:08,6.601
 2024-01-05 09:34:25,6.593
 2024-01-05 09:34:31,6.601
 2024-01-05 09:34:40,6.593
 2024-01-05 09:35:03,6.586
 2024-01-05 09:35:10,6.593
 2024-01-05 09:35:48,6.601
 2024-01-05 09:36:12,6.593
 2024-01-05 09:38:00,6.586
 2024-01-05 09:38:07,6.593
 2024-01-05 09:38:46,6.601
 2024-01-05 09:38:54,6.593
 2024-01-05 09:39:01,6.601
 2024-01-05 09:40:03,6.593
 2024-01-05 09:42:08,6.601
 2024-01-05 09:42:16,6.593
 2024-01-05 09:43:17,6.586
 2024-01-05 09:43:55,6.578
 2024-01-05 09:44:11,6.57
 2024-01-05 09:44:18,6.578
 2024-01-05 09:44:42,6.586
 2024-01-05 09:44:49,6.593
 2024-01-05 09:45:36,6.586
 2024-01-05 09:46:45,6.578
 2024-01-05 09:47:39,6.586
 2024-01-05 09:48:02,6.593
 2024-01-05 09:48:17,6.586
 2024-01-05 09:48:48,6.578
 2024-01-05 09:49:34,6.586
 2024-01-05 09:50:28,6.593
 2024-01-05 09:50:35,6.586
 2024-01-05 09:50:43,6.593
 2024-01-05 09:51:52,6.586
 2024-01-05 09:52:00,6.593
 2024-01-05 09:52:16,6.578
 2024-01-05 09:52:23,6.586
 2024-01-05 09:52:39,6.578
 2024-01-05 09:53:48,6.586
 2024-01-05 09:54:19,6.578
 2024-01-05 09:54:27,6.586
 2024-01-05 09:54:42,6.578
 2024-01-05 09:54:50,6.586
 2024-01-05 09:55:05,6.578
 2024-01-05 09:55:13,6.586
 2024-01-05 09:55:29,6.578
 2024-01-05 09:55:37,6.586
 2024-01-05 09:55:52,6.578
 2024-01-05 09:56:08,6.57
 2024-01-05 09:56:23,6.578
 2024-01-05 09:57:10,6.57
 2024-01-05 09:57:33,6.578
 2024-01-05 09:58:19,6.57
 2024-01-05 09:58:42,6.586
 2024-01-05 09:58:58,6.593
 2024-01-05 09:59:05,6.586
 2024-01-05 09:59:21,6.578
 2024-01-05 09:59:28,6.586
 2024-01-05 09:59:44,6.578
 2024-01-05 10:00:07,6.586
 2024-01-05 10:00:15,6.578
 2024-01-05 10:00:22,6.586
 2024-01-05 10:00:45,6.578
 2024-01-05 10:00:53,6.586
 2024-01-05 10:01:01,6.578
 2024-01-05 10:01:32,6.57
 2024-01-05 10:01:47,6.578
 2024-01-05 10:02:10,6.586
 2024-01-05 10:02:25,6.578
 2024-01-05 10:02:32,6.586
 2024-01-05 10:02:57,6.578
 2024-01-05 10:03:05,6.586
 2024-01-05 10:03:28,6.593
 2024-01-05 10:03:35,6.601
 2024-01-05 10:03:43,6.593
 2024-01-05 10:03:51,6.586
 2024-01-05 10:04:07,6.578
 2024-01-05 10:04:46,6.586
 2024-01-05 10:04:53,6.593
 2024-01-05 10:05:37,6.586
 2024-01-05 10:05:53,6.578
 2024-01-05 10:06:24,6.586
 2024-01-05 10:07:10,6.578
 2024-01-05 10:08:43,6.586
 2024-01-05 10:09:14,6.578
 2024-01-05 10:09:22,6.586
 2024-01-05 10:09:45,6.593
 2024-01-05 10:10:01,6.586
 2024-01-05 10:10:31,6.578
 2024-01-05 10:10:39,6.586
 2024-01-05 10:10:47,6.578
 2024-01-05 10:11:02,6.586
 2024-01-05 10:11:34,6.578
 2024-01-05 10:11:42,6.586
 2024-01-05 10:11:50,6.578
 2024-01-05 10:12:20,6.586
 2024-01-05 10:13:52,6.593
 2024-01-05 10:14:15,6.586
 2024-01-05 10:14:23,6.578
 2024-01-05 10:14:38,6.586
 2024-01-05 10:15:01,6.593
